molecule,bond_index,ysi_contribution
OCc1ccco1,0,1.9222295
OCc1ccco1,1,3.847576
OCc1ccco1,2,3.3782275
OCc1ccco1,3,2.7167614
OCc1ccco1,4,1.989114
OCc1ccco1,5,2.3783016
OCc1ccco1,6,3.223637
c1cc2c3c(c1)ccc1cccc(c13)C2,0,11.046934
c1cc2c3c(c1)ccc1cccc(c13)C2,1,45.492172
c1cc2c3c(c1)ccc1cccc(c13)C2,2,62.70688
c1cc2c3c(c1)ccc1cccc(c13)C2,3,50.551186
c1cc2c3c(c1)ccc1cccc(c13)C2,4,34.44566
c1cc2c3c(c1)ccc1cccc(c13)C2,5,36.45913
c1cc2c3c(c1)ccc1cccc(c13)C2,6,24.554668
c1cc2c3c(c1)ccc1cccc(c13)C2,7,36.459126
c1cc2c3c(c1)ccc1cccc(c13)C2,8,34.44566
c1cc2c3c(c1)ccc1cccc(c13)C2,9,13.205236
c1cc2c3c(c1)ccc1cccc(c13)C2,10,11.046934
c1cc2c3c(c1)ccc1cccc(c13)C2,11,45.492172
c1cc2c3c(c1)ccc1cccc(c13)C2,12,62.70688
c1cc2c3c(c1)ccc1cccc(c13)C2,13,52.92787
c1cc2c3c(c1)ccc1cccc(c13)C2,14,13.205236
c1cc2c3c(c1)ccc1cccc(c13)C2,15,50.55118
c1cc2c3c(c1)ccc1cccc(c13)C2,16,52.92787
c1cc2c3c(c1)ccc1cccc(c13)C2,17,49.82139
c1cc2c3c(cccc3c1)CC2,0,11.046934
c1cc2c3c(cccc3c1)CC2,1,35.94292
c1cc2c3c(cccc3c1)CC2,2,48.63053
c1cc2c3c(cccc3c1)CC2,3,48.63053
c1cc2c3c(cccc3c1)CC2,4,35.94292
c1cc2c3c(cccc3c1)CC2,5,11.046934
c1cc2c3c(cccc3c1)CC2,6,13.205236
c1cc2c3c(cccc3c1)CC2,7,34.44566
c1cc2c3c(cccc3c1)CC2,8,34.44566
c1cc2c3c(cccc3c1)CC2,9,39.615376
c1cc2c3c(cccc3c1)CC2,10,21.561474
c1cc2c3c(cccc3c1)CC2,11,13.205236
c1cc2c3c(cccc3c1)CC2,12,39.615376
c1cc2c3c(cccc3c1)CC2,13,46.177715
c1cc2ccc3cccc4ccc(c1)c2c34,0,12.84039
c1cc2ccc3cccc4ccc(c1)c2c34,1,47.701683
c1cc2ccc3cccc4ccc(c1)c2c34,2,49.527996
c1cc2ccc3cccc4ccc(c1)c2c34,3,24.61299
c1cc2ccc3cccc4ccc(c1)c2c34,4,49.527996
c1cc2ccc3cccc4ccc(c1)c2c34,5,47.701683
c1cc2ccc3cccc4ccc(c1)c2c34,6,12.84039
c1cc2ccc3cccc4ccc(c1)c2c34,7,12.84039
c1cc2ccc3cccc4ccc(c1)c2c34,8,47.701683
c1cc2ccc3cccc4ccc(c1)c2c34,9,49.527996
c1cc2ccc3cccc4ccc(c1)c2c34,10,24.61299
c1cc2ccc3cccc4ccc(c1)c2c34,11,49.527996
c1cc2ccc3cccc4ccc(c1)c2c34,12,47.701683
c1cc2ccc3cccc4ccc(c1)c2c34,13,65.74701
c1cc2ccc3cccc4ccc(c1)c2c34,14,57.433376
c1cc2ccc3cccc4ccc(c1)c2c34,15,12.84039
c1cc2ccc3cccc4ccc(c1)c2c34,16,65.74701
c1cc2ccc3cccc4ccc(c1)c2c34,17,65.74701
c1cc2ccc3cccc4ccc(c1)c2c34,18,65.74701
c1cc[nH]c1,0,2.2511067
c1cc[nH]c1,1,2.2773066
c1cc[nH]c1,2,2.704957
c1cc[nH]c1,3,2.704957
c1cc[nH]c1,4,2.2773066
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,0,8.663676
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,1,15.6170845
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,2,42.59977
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,3,66.45616
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,4,48.30454
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,5,15.00235
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,6,15.00235
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,7,48.30454
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,8,66.45616
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,9,42.59977
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,10,15.6170845
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,11,8.663676
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,12,8.663676
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,13,15.6170845
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,14,57.725525
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,15,42.59977
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,16,15.6170845
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,17,8.663676
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,18,57.725525
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,19,42.59977
c1ccc(-c2cccc3ccccc23)cc1,0,8.663676
c1ccc(-c2cccc3ccccc23)cc1,1,15.6170845
c1ccc(-c2cccc3ccccc23)cc1,2,49.93796
c1ccc(-c2cccc3ccccc23)cc1,3,66.07382
c1ccc(-c2cccc3ccccc23)cc1,4,46.79791
c1ccc(-c2cccc3ccccc23)cc1,5,19.781742
c1ccc(-c2cccc3ccccc23)cc1,6,12.84039
c1ccc(-c2cccc3ccccc23)cc1,7,39.669273
c1ccc(-c2cccc3ccccc23)cc1,8,39.669273
c1ccc(-c2cccc3ccccc23)cc1,9,13.506072
c1ccc(-c2cccc3ccccc23)cc1,10,8.68657
c1ccc(-c2cccc3ccccc23)cc1,11,15.501444
c1ccc(-c2cccc3ccccc23)cc1,12,41.411682
c1ccc(-c2cccc3ccccc23)cc1,13,49.93796
c1ccc(-c2cccc3ccccc23)cc1,14,15.6170845
c1ccc(-c2cccc3ccccc23)cc1,15,8.663676
c1ccc(-c2cccc3ccccc23)cc1,16,58.454475
c1ccc(-c2cccc3ccccc23)cc1,17,58.015007
c1ccc(-c2ccccc2)cc1,0,8.663676
c1ccc(-c2ccccc2)cc1,1,15.6170845
c1ccc(-c2ccccc2)cc1,2,42.59977
c1ccc(-c2ccccc2)cc1,3,60.722427
c1ccc(-c2ccccc2)cc1,4,42.59977
c1ccc(-c2ccccc2)cc1,5,15.6170845
c1ccc(-c2ccccc2)cc1,6,8.663676
c1ccc(-c2ccccc2)cc1,7,8.663676
c1ccc(-c2ccccc2)cc1,8,15.6170845
c1ccc(-c2ccccc2)cc1,9,42.59977
c1ccc(-c2ccccc2)cc1,10,15.6170845
c1ccc(-c2ccccc2)cc1,11,8.663676
c1ccc(-c2ccccc2)cc1,12,42.59977
c1ccc(-c2ccccc2-c2ccccc2)cc1,0,8.663676
c1ccc(-c2ccccc2-c2ccccc2)cc1,1,15.6170845
c1ccc(-c2ccccc2-c2ccccc2)cc1,2,49.93796
c1ccc(-c2ccccc2-c2ccccc2)cc1,3,68.59459
c1ccc(-c2ccccc2-c2ccccc2)cc1,4,49.610733
c1ccc(-c2ccccc2-c2ccccc2)cc1,5,20.311901
c1ccc(-c2ccccc2-c2ccccc2)cc1,6,8.68657
c1ccc(-c2ccccc2-c2ccccc2)cc1,7,20.311901
c1ccc(-c2ccccc2-c2ccccc2)cc1,8,49.610733
c1ccc(-c2ccccc2-c2ccccc2)cc1,9,68.59459
c1ccc(-c2ccccc2-c2ccccc2)cc1,10,49.93796
c1ccc(-c2ccccc2-c2ccccc2)cc1,11,15.6170845
c1ccc(-c2ccccc2-c2ccccc2)cc1,12,8.663676
c1ccc(-c2ccccc2-c2ccccc2)cc1,13,8.663676
c1ccc(-c2ccccc2-c2ccccc2)cc1,14,15.6170845
c1ccc(-c2ccccc2-c2ccccc2)cc1,15,49.93796
c1ccc(-c2ccccc2-c2ccccc2)cc1,16,15.6170845
c1ccc(-c2ccccc2-c2ccccc2)cc1,17,8.663676
c1ccc(-c2ccccc2-c2ccccc2)cc1,18,64.44528
c1ccc(-c2ccccc2-c2ccccc2)cc1,19,49.93796
c1ccc(C(c2ccccc2)c2ccccc2)cc1,0,8.663676
c1ccc(C(c2ccccc2)c2ccccc2)cc1,1,9.319199
c1ccc(C(c2ccccc2)c2ccccc2)cc1,2,49.697987
c1ccc(C(c2ccccc2)c2ccccc2)cc1,3,64.65343
c1ccc(C(c2ccccc2)c2ccccc2)cc1,4,64.65343
c1ccc(C(c2ccccc2)c2ccccc2)cc1,5,49.697987
c1ccc(C(c2ccccc2)c2ccccc2)cc1,6,9.319199
c1ccc(C(c2ccccc2)c2ccccc2)cc1,7,8.663676
c1ccc(C(c2ccccc2)c2ccccc2)cc1,8,8.663676
c1ccc(C(c2ccccc2)c2ccccc2)cc1,9,9.319199
c1ccc(C(c2ccccc2)c2ccccc2)cc1,10,64.65343
c1ccc(C(c2ccccc2)c2ccccc2)cc1,11,49.697987
c1ccc(C(c2ccccc2)c2ccccc2)cc1,12,9.319199
c1ccc(C(c2ccccc2)c2ccccc2)cc1,13,8.663676
c1ccc(C(c2ccccc2)c2ccccc2)cc1,14,8.663676
c1ccc(C(c2ccccc2)c2ccccc2)cc1,15,9.319199
c1ccc(C(c2ccccc2)c2ccccc2)cc1,16,49.697987
c1ccc(C(c2ccccc2)c2ccccc2)cc1,17,9.319199
c1ccc(C(c2ccccc2)c2ccccc2)cc1,18,8.663676
c1ccc(C(c2ccccc2)c2ccccc2)cc1,19,49.697987
c1ccc(C(c2ccccc2)c2ccccc2)cc1,20,49.697987
c1ccc(C2CC2)cc1,0,8.663676
c1ccc(C2CC2)cc1,1,9.533213
c1ccc(C2CC2)cc1,2,26.214724
c1ccc(C2CC2)cc1,3,29.28627
c1ccc(C2CC2)cc1,4,15.171761
c1ccc(C2CC2)cc1,5,11.4137335
c1ccc(C2CC2)cc1,6,26.214724
c1ccc(C2CC2)cc1,7,9.533213
c1ccc(C2CC2)cc1,8,8.663676
c1ccc(C2CC2)cc1,9,15.171761
c1ccc(C2CCCCC2)cc1,0,8.663676
c1ccc(C2CCCCC2)cc1,1,9.708791
c1ccc(C2CCCCC2)cc1,2,32.383366
c1ccc(C2CCCCC2)cc1,3,36.815315
c1ccc(C2CCCCC2)cc1,4,17.349262
c1ccc(C2CCCCC2)cc1,5,6.098835
c1ccc(C2CCCCC2)cc1,6,3.6099758
c1ccc(C2CCCCC2)cc1,7,3.6099758
c1ccc(C2CCCCC2)cc1,8,6.098835
c1ccc(C2CCCCC2)cc1,9,32.383366
c1ccc(C2CCCCC2)cc1,10,9.708791
c1ccc(C2CCCCC2)cc1,11,8.663676
c1ccc(C2CCCCC2)cc1,12,17.349262
c1ccc(CCCc2ccccc2)cc1,0,8.663676
c1ccc(CCCc2ccccc2)cc1,1,9.776669
c1ccc(CCCc2ccccc2)cc1,2,23.959892
c1ccc(CCCc2ccccc2)cc1,3,24.282337
c1ccc(CCCc2ccccc2)cc1,4,13.278751
c1ccc(CCCc2ccccc2)cc1,5,13.278751
c1ccc(CCCc2ccccc2)cc1,6,24.282337
c1ccc(CCCc2ccccc2)cc1,7,23.959892
c1ccc(CCCc2ccccc2)cc1,8,9.776669
c1ccc(CCCc2ccccc2)cc1,9,8.663676
c1ccc(CCCc2ccccc2)cc1,10,8.663676
c1ccc(CCCc2ccccc2)cc1,11,9.776669
c1ccc(CCCc2ccccc2)cc1,12,23.959892
c1ccc(CCCc2ccccc2)cc1,13,9.776669
c1ccc(CCCc2ccccc2)cc1,14,8.663676
c1ccc(CCCc2ccccc2)cc1,15,23.959892
c1ccc(CCc2ccccc2)cc1,0,8.663676
c1ccc(CCc2ccccc2)cc1,1,9.776669
c1ccc(CCc2ccccc2)cc1,2,23.959892
c1ccc(CCc2ccccc2)cc1,3,26.141201
c1ccc(CCc2ccccc2)cc1,4,15.389599
c1ccc(CCc2ccccc2)cc1,5,26.141201
c1ccc(CCc2ccccc2)cc1,6,23.959892
c1ccc(CCc2ccccc2)cc1,7,9.776669
c1ccc(CCc2ccccc2)cc1,8,8.663676
c1ccc(CCc2ccccc2)cc1,9,8.663676
c1ccc(CCc2ccccc2)cc1,10,9.776669
c1ccc(CCc2ccccc2)cc1,11,23.959892
c1ccc(CCc2ccccc2)cc1,12,9.776669
c1ccc(CCc2ccccc2)cc1,13,8.663676
c1ccc(CCc2ccccc2)cc1,14,23.959892
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,0,8.663676
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,1,9.776669
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,2,38.398544
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,3,44.827423
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,4,44.827423
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,5,38.328613
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,6,20.64286
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,7,44.49039
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,8,60.722427
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,9,42.59977
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,10,15.6170845
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,11,8.663676
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,12,8.663676
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,13,15.6170845
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,14,44.49039
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,15,20.64286
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,16,38.398544
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,17,9.776669
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,18,8.663676
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,19,38.328613
c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,20,42.59977
c1ccc(Cc2ccccc2)cc1,0,8.663676
c1ccc(Cc2ccccc2)cc1,1,9.776669
c1ccc(Cc2ccccc2)cc1,2,38.398544
c1ccc(Cc2ccccc2)cc1,3,44.827423
c1ccc(Cc2ccccc2)cc1,4,44.827423
c1ccc(Cc2ccccc2)cc1,5,38.398544
c1ccc(Cc2ccccc2)cc1,6,9.776669
c1ccc(Cc2ccccc2)cc1,7,8.663676
c1ccc(Cc2ccccc2)cc1,8,8.663676
c1ccc(Cc2ccccc2)cc1,9,9.776669
c1ccc(Cc2ccccc2)cc1,10,38.398544
c1ccc(Cc2ccccc2)cc1,11,9.776669
c1ccc(Cc2ccccc2)cc1,12,8.663676
c1ccc(Cc2ccccc2)cc1,13,38.398544
c1ccc(Oc2ccccc2)cc1,0,8.663676
c1ccc(Oc2ccccc2)cc1,1,7.6676273
c1ccc(Oc2ccccc2)cc1,2,8.741218
c1ccc(Oc2ccccc2)cc1,3,8.216364
c1ccc(Oc2ccccc2)cc1,4,8.216364
c1ccc(Oc2ccccc2)cc1,5,8.741218
c1ccc(Oc2ccccc2)cc1,6,7.6676273
c1ccc(Oc2ccccc2)cc1,7,8.663676
c1ccc(Oc2ccccc2)cc1,8,8.663676
c1ccc(Oc2ccccc2)cc1,9,7.6676273
c1ccc(Oc2ccccc2)cc1,10,8.741218
c1ccc(Oc2ccccc2)cc1,11,7.6676273
c1ccc(Oc2ccccc2)cc1,12,8.663676
c1ccc(Oc2ccccc2)cc1,13,8.741218
c1ccc2c(c1)-c1cccc3cccc-2c13,0,8.561614
c1ccc2c(c1)-c1cccc3cccc-2c13,1,13.599503
c1ccc2c(c1)-c1cccc3cccc-2c13,2,42.675713
c1ccc2c(c1)-c1cccc3cccc-2c13,3,63.981647
c1ccc2c(c1)-c1cccc3cccc-2c13,4,42.675713
c1ccc2c(c1)-c1cccc3cccc-2c13,5,64.54378
c1ccc2c(c1)-c1cccc3cccc-2c13,6,42.526062
c1ccc2c(c1)-c1cccc3cccc-2c13,7,13.447505
c1ccc2c(c1)-c1cccc3cccc-2c13,8,13.205236
c1ccc2c(c1)-c1cccc3cccc-2c13,9,34.44566
c1ccc2c(c1)-c1cccc3cccc-2c13,10,34.44566
c1ccc2c(c1)-c1cccc3cccc-2c13,11,13.205236
c1ccc2c(c1)-c1cccc3cccc-2c13,12,13.44751
c1ccc2c(c1)-c1cccc3cccc-2c13,13,42.52607
c1ccc2c(c1)-c1cccc3cccc-2c13,14,61.195244
c1ccc2c(c1)-c1cccc3cccc-2c13,15,13.599503
c1ccc2c(c1)-c1cccc3cccc-2c13,16,61.19524
c1ccc2c(c1)-c1cccc3cccc-2c13,17,64.543785
c1ccc2c(c1)-c1cccc3cccc-2c13,18,54.879814
c1ccc2c(c1)CCC2,0,8.561614
c1ccc2c(c1)CCC2,1,11.081057
c1ccc2c(c1)CCC2,2,28.50071
c1ccc2c(c1)CCC2,3,41.953747
c1ccc2c(c1)CCC2,4,28.50071
c1ccc2c(c1)CCC2,5,29.749287
c1ccc2c(c1)CCC2,6,16.904871
c1ccc2c(c1)CCC2,7,16.904871
c1ccc2c(c1)CCC2,8,11.081057
c1ccc2c(c1)CCC2,9,29.749287
c1ccc2c(c1)CCCC2,0,8.68657
c1ccc2c(c1)CCCC2,1,10.434454
c1ccc2c(c1)CCCC2,2,24.007717
c1ccc2c(c1)CCCC2,3,34.934498
c1ccc2c(c1)CCCC2,4,24.007717
c1ccc2c(c1)CCCC2,5,21.364498
c1ccc2c(c1)CCCC2,6,6.7765303
c1ccc2c(c1)CCCC2,7,3.8829129
c1ccc2c(c1)CCCC2,8,6.7765303
c1ccc2c(c1)CCCC2,9,10.434454
c1ccc2c(c1)CCCC2,10,21.364498
c1ccc2c(c1)CCCN2,0,8.68657
c1ccc2c(c1)CCCN2,1,7.385141
c1ccc2c(c1)CCCN2,2,6.963105
c1ccc2c(c1)CCCN2,3,8.14439
c1ccc2c(c1)CCCN2,4,9.3235235
c1ccc2c(c1)CCCN2,5,8.913038
c1ccc2c(c1)CCCN2,6,6.408292
c1ccc2c(c1)CCCN2,7,2.552066
c1ccc2c(c1)CCCN2,8,1.7198908
c1ccc2c(c1)CCCN2,9,10.434454
c1ccc2c(c1)CCCN2,10,5.085676
c1ccc2c(c1)CCN2,0,8.561614
c1ccc2c(c1)CCN2,1,8.731152
c1ccc2c(c1)CCN2,2,8.511896
c1ccc2c(c1)CCN2,3,14.100618
c1ccc2c(c1)CCN2,4,18.069294
c1ccc2c(c1)CCN2,5,17.913769
c1ccc2c(c1)CCN2,6,5.6629095
c1ccc2c(c1)CCN2,7,-0.32800895
c1ccc2c(c1)CCN2,8,11.081057
c1ccc2c(c1)CCN2,9,2.0350385
c1ccc2c(c1)CCc1ccccc1-2,0,8.68657
c1ccc2c(c1)CCc1ccccc1-2,1,19.727745
c1ccc2c(c1)CCc1ccccc1-2,2,44.95102
c1ccc2c(c1)CCc1ccccc1-2,3,58.220757
c1ccc2c(c1)CCc1ccccc1-2,4,36.583046
c1ccc2c(c1)CCc1ccccc1-2,5,35.121315
c1ccc2c(c1)CCc1ccccc1-2,6,13.3708515
c1ccc2c(c1)CCc1ccccc1-2,7,35.12132
c1ccc2c(c1)CCc1ccccc1-2,8,36.583054
c1ccc2c(c1)CCc1ccccc1-2,9,10.434454
c1ccc2c(c1)CCc1ccccc1-2,10,8.68657
c1ccc2c(c1)CCc1ccccc1-2,11,19.727745
c1ccc2c(c1)CCc1ccccc1-2,12,44.951015
c1ccc2c(c1)CCc1ccccc1-2,13,10.434454
c1ccc2c(c1)CCc1ccccc1-2,14,58.220764
c1ccc2c(c1)CCc1ccccc1-2,15,54.246918
c1ccc2c(c1)CCc1ccccc1C2,0,8.68657
c1ccc2c(c1)CCc1ccccc1C2,1,10.434454
c1ccc2c(c1)CCc1ccccc1C2,2,38.473785
c1ccc2c(c1)CCc1ccccc1C2,3,49.276783
c1ccc2c(c1)CCc1ccccc1C2,4,24.007717
c1ccc2c(c1)CCc1ccccc1C2,5,22.65819
c1ccc2c(c1)CCc1ccccc1C2,6,13.3708515
c1ccc2c(c1)CCc1ccccc1C2,7,22.65819
c1ccc2c(c1)CCc1ccccc1C2,8,24.007717
c1ccc2c(c1)CCc1ccccc1C2,9,10.434454
c1ccc2c(c1)CCc1ccccc1C2,10,8.68657
c1ccc2c(c1)CCc1ccccc1C2,11,10.434454
c1ccc2c(c1)CCc1ccccc1C2,12,38.473785
c1ccc2c(c1)CCc1ccccc1C2,13,40.13867
c1ccc2c(c1)CCc1ccccc1C2,14,10.434454
c1ccc2c(c1)CCc1ccccc1C2,15,49.276787
c1ccc2c(c1)CCc1ccccc1C2,16,40.13867
c1ccc2c(c1)Cc1ccccc1-2,0,8.561614
c1ccc2c(c1)Cc1ccccc1-2,1,13.599503
c1ccc2c(c1)Cc1ccccc1-2,2,36.310226
c1ccc2c(c1)Cc1ccccc1-2,3,64.40019
c1ccc2c(c1)Cc1ccccc1-2,4,46.257565
c1ccc2c(c1)Cc1ccccc1-2,5,53.789856
c1ccc2c(c1)Cc1ccccc1-2,6,53.789864
c1ccc2c(c1)Cc1ccccc1-2,7,46.25757
c1ccc2c(c1)Cc1ccccc1-2,8,11.081057
c1ccc2c(c1)Cc1ccccc1-2,9,8.561614
c1ccc2c(c1)Cc1ccccc1-2,10,13.599503
c1ccc2c(c1)Cc1ccccc1-2,11,36.310226
c1ccc2c(c1)Cc1ccccc1-2,12,11.081057
c1ccc2c(c1)Cc1ccccc1-2,13,64.40019
c1ccc2c(c1)Cc1ccccc1-2,14,52.387344
c1ccc2c(c1)Cc1ccccc1C2,0,8.68657
c1ccc2c(c1)Cc1ccccc1C2,1,10.434454
c1ccc2c(c1)Cc1ccccc1C2,2,38.473785
c1ccc2c(c1)Cc1ccccc1C2,3,63.261845
c1ccc2c(c1)Cc1ccccc1C2,4,38.473785
c1ccc2c(c1)Cc1ccccc1C2,5,40.13867
c1ccc2c(c1)Cc1ccccc1C2,6,40.13867
c1ccc2c(c1)Cc1ccccc1C2,7,38.473785
c1ccc2c(c1)Cc1ccccc1C2,8,10.434454
c1ccc2c(c1)Cc1ccccc1C2,9,8.68657
c1ccc2c(c1)Cc1ccccc1C2,10,10.434454
c1ccc2c(c1)Cc1ccccc1C2,11,38.473785
c1ccc2c(c1)Cc1ccccc1C2,12,40.13867
c1ccc2c(c1)Cc1ccccc1C2,13,10.434454
c1ccc2c(c1)Cc1ccccc1C2,14,63.261837
c1ccc2c(c1)Cc1ccccc1C2,15,40.13867
c1ccc2c(c1)ccc1ccccc12,0,8.68657
c1ccc2c(c1)ccc1ccccc12,1,15.501444
c1ccc2c(c1)ccc1ccccc12,2,38.011497
c1ccc2c(c1)ccc1ccccc12,3,54.924595
c1ccc2c(c1)ccc1ccccc12,4,39.669277
c1ccc2c(c1)ccc1ccccc12,5,41.45355
c1ccc2c(c1)ccc1ccccc12,6,24.61299
c1ccc2c(c1)ccc1ccccc12,7,41.453545
c1ccc2c(c1)ccc1ccccc12,8,39.669273
c1ccc2c(c1)ccc1ccccc12,9,13.506072
c1ccc2c(c1)ccc1ccccc12,10,8.68657
c1ccc2c(c1)ccc1ccccc12,11,15.501444
c1ccc2c(c1)ccc1ccccc12,12,38.011497
c1ccc2c(c1)ccc1ccccc12,13,13.506074
c1ccc2c(c1)ccc1ccccc12,14,54.92459
c1ccc2c(c1)ccc1ccccc12,15,51.260918
c1ccc2cc3ccccc3cc2c1,0,8.68657
c1ccc2cc3ccccc3cc2c1,1,13.506072
c1ccc2cc3ccccc3cc2c1,2,39.644287
c1ccc2cc3ccccc3cc2c1,3,46.913795
c1ccc2cc3ccccc3cc2c1,4,46.913795
c1ccc2cc3ccccc3cc2c1,5,39.644287
c1ccc2cc3ccccc3cc2c1,6,13.506072
c1ccc2cc3ccccc3cc2c1,7,8.68657
c1ccc2cc3ccccc3cc2c1,8,13.506072
c1ccc2cc3ccccc3cc2c1,9,39.644287
c1ccc2cc3ccccc3cc2c1,10,46.913795
c1ccc2cc3ccccc3cc2c1,11,46.913795
c1ccc2cc3ccccc3cc2c1,12,39.644287
c1ccc2cc3ccccc3cc2c1,13,13.506072
c1ccc2cc3ccccc3cc2c1,14,59.43181
c1ccc2cc3ccccc3cc2c1,15,59.43181
c1ccc2cccc-2cc1,0,8.634588
c1ccc2cccc-2cc1,1,12.923613
c1ccc2cccc-2cc1,2,34.402046
c1ccc2cccc-2cc1,3,34.757393
c1ccc2cccc-2cc1,4,8.567378
c1ccc2cccc-2cc1,5,8.567378
c1ccc2cccc-2cc1,6,34.757393
c1ccc2cccc-2cc1,7,34.402046
c1ccc2cccc-2cc1,8,12.923613
c1ccc2cccc-2cc1,9,8.634588
c1ccc2cccc-2cc1,10,50.09371
c1ccc2ccccc2c1,0,8.68657
c1ccc2ccccc2c1,1,13.506072
c1ccc2ccccc2c1,2,34.582436
c1ccc2ccccc2c1,3,34.582436
c1ccc2ccccc2c1,4,13.506072
c1ccc2ccccc2c1,5,8.68657
c1ccc2ccccc2c1,6,13.506072
c1ccc2ccccc2c1,7,34.582436
c1ccc2ccccc2c1,8,34.582436
c1ccc2ccccc2c1,9,13.506072
c1ccc2ccccc2c1,10,49.222633
c1ccc2ncccc2c1,0,8.68657
c1ccc2ncccc2c1,1,7.9463496
c1ccc2ncccc2c1,2,14.385963
c1ccc2ncccc2c1,3,12.32314
c1ccc2ncccc2c1,4,0.45971632
c1ccc2ncccc2c1,5,2.1561453
c1ccc2ncccc2c1,6,12.797593
c1ccc2ncccc2c1,7,12.295359
c1ccc2ncccc2c1,8,12.295359
c1ccc2ncccc2c1,9,13.506072
c1ccc2ncccc2c1,10,15.616877
c1ccccc1,0,8.669807
c1ccccc1,1,8.669807
c1ccccc1,2,8.669807
c1ccccc1,3,8.669807
c1ccccc1,4,8.669807
c1ccccc1,5,8.669807
c1ccncc1,0,8.395167
c1ccncc1,1,1.7632704
c1ccncc1,2,-0.96106935
c1ccncc1,3,-0.96106935
c1ccncc1,4,1.7632704
c1ccncc1,5,8.395167
c1ccnnc1,0,8.110437
c1ccnnc1,1,1.7540371
c1ccnnc1,2,-1.2920845
c1ccnnc1,3,-0.47362056
c1ccnnc1,4,-1.2920845
c1ccnnc1,5,1.7540371
