null,SMILES
,COC
,CC(=O)COC
,COC1=CC=CO1
,COC1=CC=C(O1)C=O
,COC1=CCCC1=O
,COC1=CC=CC=C1
,COC1=CC=CC=C1OC
,CC1=CC=CC=C1OC
,C1=CC=C(C=C1)OC2=CC=CC=C2
,CC(=O)COC1=CC=CC=C1
,C1=CC=C(C=C1)OCC2=CC=CO2
,C1=CC=C(C=C1)OCC2=CC=C(O2)C=O
,O=C1C(OC2=CC=CC=C2)=CCC1
,COC1=CC=CC=C1OC2=CC=CC=C2
,CC1=CC=CC=C1OC2=CC=CC=C2
,CC1=CC=C(C=C1)OC2=CC=CC=C2
,CC1=CC(OC)=C(OC2=CC=CC=C2)C=C1
,CC1=CC(=CC(=C1)OC2=CC=CC=C2)C
,CCC1=CC(=CC=C1)OC2=CC=CC=C2
,CCC1=CC=C(OC2=CC=CC=C2)C=C1
,COC1CCCO1
,COC1CCC(CO)O1
,COC1CCCC1O
,COC1CCCCC1
,COC1CCCCC1OC
,CC1CCCCC1OC
,C1CCC(CC1)OC2CCCCC2
,CC(COC1CCCCC1)O
,C1CCC(CC1)OC2CCCO2
,OCC1CCC(OC2CCCCC2)O1
,OC1CCC(C1)OC1CCCCC1
,COC1CCCCC1OC1CCCCC1
,CC1CCCCC1OC1CCCCC1
,CC1CCC(CC1)OC1CCCCC1
,COC1=C(CCC(C)C1)OC1CCCCC1
,CC1CC(C)CC(C1)OC1CCCCC1
,CCC1CCCC(C1)OC1CCCCC1
,CCC1CCC(CC1)OC1CCCCC1
,CC(=O)COCC(=O)C
,CC(COCC1=CC=CO1)=O
,CC(=O)COC1=CC=CC=C1OC
,CC1=CC=CC=C1OCC(=O)C
,C=CC1=CC=C(C=C1)OC2=CC=CC=C2
,COC1=C(OC2=CC=CC=C2)C=CC(C=C)=C1
,COC1=CC=CC(OC)=C1OC2=CC=CC=C2
,CC1=CC(OC)=C(OC2=CC=CC=C2)C(OC)=C1
,COC1=C(O)C(OC)=CC(/C=C/COC2=CC=CC=C2)=C1
,C/C=C/C1=CC(OC)=C(OC2=CC=CC=C2)C=C1
,CC1=CC=C(C=C1)OC
,CC1=CC(=C(C=C1)OC)OC
,CC1=CC(=CC(=C1)OC)C
,CCC1=CC(=CC=C1)OC
,CCC1=CC(=C(C=C1)OC)OC
,COC1=CC=C(C=C1)C=C
,COC1=C(C=C(C=C1)C=C)OC
,COC1=C(C(=CC=C1)OC)OC
,CC1=CC(=C(C(=C1)OC)OC)OC
,COC1=CC(=CC(=C1OC)OC)C=O
